admin3Name_en,admin3Pcode,admin3RefName,admin3AltName1_en,admin3AltName2_en,admin2Name_en,admin2Pcode,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,date,validOn,validTo
Del Carmen,PH166708000,,,,Surigao del Norte,PH166700000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
General Luna,PH166710000,,,,Surigao del Norte,PH166700000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
Gigaquit,PH166711000,,,,Surigao del Norte,PH166700000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
Mainit,PH166714000,,,,Surigao del Norte,PH166700000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
Malimono,PH166715000,,,,Surigao del Norte,PH166700000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
Pilar,PH166716000,,,,Surigao del Norte,PH166700000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
Placer,PH166717000,,,,Surigao del Norte,PH166700000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Benito,PH166718000,,,,Surigao del Norte,PH166700000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Francisco,PH166719000,,Anao-Aon,,Surigao del Norte,PH166700000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Isidro,PH166720000,,,,Surigao del Norte,PH166700000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
Santa Monica,PH166721000,,Sapao,,Surigao del Norte,PH166700000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
Sison,PH166722000,,,,Surigao del Norte,PH166700000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
Socorro,PH166723000,,,,Surigao del Norte,PH166700000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
Surigao City,PH166724000,,Capital,,Surigao del Norte,PH166700000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
Tagana-An,PH166725000,,,,Surigao del Norte,PH166700000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
Tubod,PH166727000,,,,Surigao del Norte,PH166700000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
Barobo,PH166801000,,,,Surigao del Sur,PH166800000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
Bayabas,PH166802000,,,,Surigao del Sur,PH166800000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
City of Bislig,PH166803000,,,,Surigao del Sur,PH166800000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
Cagwait,PH166804000,,,,Surigao del Sur,PH166800000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
Cantilan,PH166805000,,,,Surigao del Sur,PH166800000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
Carmen,PH166806000,,,,Surigao del Sur,PH166800000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
Carrascal,PH166807000,,,,Surigao del Sur,PH166800000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
Cortes,PH166808000,,,,Surigao del Sur,PH166800000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
Hinatuan,PH166809000,,,,Surigao del Sur,PH166800000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
Lanuza,PH166810000,,,,Surigao del Sur,PH166800000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
Lianga,PH166811000,,,,Surigao del Sur,PH166800000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
Lingig,PH166812000,,,,Surigao del Sur,PH166800000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
Madrid,PH166813000,,,,Surigao del Sur,PH166800000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
Marihatag,PH166814000,,,,Surigao del Sur,PH166800000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Agustin,PH166815000,,,,Surigao del Sur,PH166800000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Miguel,PH166816000,,,,Surigao del Sur,PH166800000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
Tagbina,PH166817000,,,,Surigao del Sur,PH166800000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
Tago,PH166818000,,,,Surigao del Sur,PH166800000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
City of Tandag,PH166819000,,Capital,,Surigao del Sur,PH166800000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
Basilisa,PH168501000,,Rizal,,Dinagat Islands,PH168500000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
Cagdianao,PH168502000,,,,Dinagat Islands,PH168500000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
Dinagat,PH168503000,,,,Dinagat Islands,PH168500000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
Libjo,PH168504000,,Albor,,Dinagat Islands,PH168500000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
Loreto,PH168505000,,,,Dinagat Islands,PH168500000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Jose,PH168506000,,Capital,,Dinagat Islands,PH168500000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
Tubajon,PH168507000,,,,Dinagat Islands,PH168500000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
Boac,PH174001000,,Capital,,Marinduque,PH174000000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Buenavista,PH174002000,,,,Marinduque,PH174000000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Gasan,PH174003000,,,,Marinduque,PH174000000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Mogpog,PH174004000,,,,Marinduque,PH174000000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Santa Cruz,PH174005000,,,,Marinduque,PH174000000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Torrijos,PH174006000,,,,Marinduque,PH174000000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Abra de Ilog,PH175101000,,,,Occidental Mindoro,PH175100000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Calintaan,PH175102000,,,,Occidental Mindoro,PH175100000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Looc,PH175103000,,,,Occidental Mindoro,PH175100000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Lubang,PH175104000,,,,Occidental Mindoro,PH175100000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Magsaysay,PH175105000,,,,Occidental Mindoro,PH175100000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Mamburao,PH175106000,,Capital,,Occidental Mindoro,PH175100000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Paluan,PH175107000,,,,Occidental Mindoro,PH175100000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Rizal,PH175108000,,,,Occidental Mindoro,PH175100000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Sablayan,PH175109000,,,,Occidental Mindoro,PH175100000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Jose,PH175110000,,,,Occidental Mindoro,PH175100000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Santa Cruz,PH175111000,,,,Occidental Mindoro,PH175100000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Baco,PH175201000,,,,Oriental Mindoro,PH175200000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Bansud,PH175202000,,,,Oriental Mindoro,PH175200000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Bongabong,PH175203000,,,,Oriental Mindoro,PH175200000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Bulalacao,PH175204000,,San Pedro,,Oriental Mindoro,PH175200000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
City of Calapan,PH175205000,,Capital,,Oriental Mindoro,PH175200000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Gloria,PH175206000,,,,Oriental Mindoro,PH175200000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Mansalay,PH175207000,,,,Oriental Mindoro,PH175200000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Naujan,PH175208000,,,,Oriental Mindoro,PH175200000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Pinamalayan,PH175209000,,,,Oriental Mindoro,PH175200000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Pola,PH175210000,,,,Oriental Mindoro,PH175200000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Puerto Galera,PH175211000,,,,Oriental Mindoro,PH175200000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Roxas,PH175212000,,,,Oriental Mindoro,PH175200000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Teodoro,PH175213000,,,,Oriental Mindoro,PH175200000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Socorro,PH175214000,,,,Oriental Mindoro,PH175200000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Victoria,PH175215000,,,,Oriental Mindoro,PH175200000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Aborlan,PH175301000,,,,Palawan,PH175300000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Agutaya,PH175302000,,,,Palawan,PH175300000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Araceli,PH175303000,,,,Palawan,PH175300000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Balabac,PH175304000,,,,Palawan,PH175300000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Bataraza,PH175305000,,,,Palawan,PH175300000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Brooke's Point,PH175306000,Brookes Point,,,Palawan,PH175300000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Busuanga,PH175307000,,,,Palawan,PH175300000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Cagayancillo,PH175308000,,,,Palawan,PH175300000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Coron,PH175309000,,,,Palawan,PH175300000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Cuyo,PH175310000,,,,Palawan,PH175300000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Dumaran,PH175311000,,,,Palawan,PH175300000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
El Nido,PH175312000,,Bacuit,,Palawan,PH175300000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Linapacan,PH175313000,,,,Palawan,PH175300000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Magsaysay,PH175314000,,,,Palawan,PH175300000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Narra,PH175315000,,,,Palawan,PH175300000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Puerto Princesa City,PH175316000,,Capital,,Palawan,PH175300000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Quezon,PH175317000,,,,Palawan,PH175300000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Roxas,PH175318000,,,,Palawan,PH175300000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Vicente,PH175319000,,,,Palawan,PH175300000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Taytay,PH175320000,,,,Palawan,PH175300000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Kalayaan,PH175321000,,,,Palawan,PH175300000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Culion,PH175322000,,,,Palawan,PH175300000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Rizal,PH175323000,,Marcos,,Palawan,PH175300000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Sofronio Espanola,PH175324000,,,,Palawan,PH175300000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Alcantara,PH175901000,,,,Romblon,PH175900000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Banton,PH175902000,,,,Romblon,PH175900000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Cajidiocan,PH175903000,,,,Romblon,PH175900000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Calatrava,PH175904000,,,,Romblon,PH175900000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Concepcion,PH175905000,,,,Romblon,PH175900000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Corcuera,PH175906000,,,,Romblon,PH175900000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Looc,PH175907000,,,,Romblon,PH175900000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Magdiwang,PH175908000,,,,Romblon,PH175900000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Odiongan,PH175909000,,,,Romblon,PH175900000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Romblon,PH175910000,,Capital,,Romblon,PH175900000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Agustin,PH175911000,,,,Romblon,PH175900000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Andres,PH175912000,,,,Romblon,PH175900000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Fernando,PH175913000,,,,Romblon,PH175900000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Jose,PH175914000,,,,Romblon,PH175900000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Santa Fe,PH175915000,,,,Romblon,PH175900000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Ferrol,PH175916000,,,,Romblon,PH175900000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Santa Maria,PH175917000,,Imelda,,Romblon,PH175900000,Region IV-B ,PH170000000,Philippines (the),PH,2016-06-15,2018-01-30,
Bacolod City,PH184501000,,Capital,,Negros Occidental,PH184500000,Negros Island Region ,PH180000000,Philippines (the),PH,2016-06-15,2018-01-30,
Bago City,PH184502000,,,,Negros Occidental,PH184500000,Negros Island Region ,PH180000000,Philippines (the),PH,2016-06-15,2018-01-30,
Binalbagan,PH184503000,,,,Negros Occidental,PH184500000,Negros Island Region ,PH180000000,Philippines (the),PH,2016-06-15,2018-01-30,
Cadiz City,PH184504000,,,,Negros Occidental,PH184500000,Negros Island Region ,PH180000000,Philippines (the),PH,2016-06-15,2018-01-30,
Calatrava,PH184505000,,,,Negros Occidental,PH184500000,Negros Island Region ,PH180000000,Philippines (the),PH,2016-06-15,2018-01-30,
Candoni,PH184506000,,,,Negros Occidental,PH184500000,Negros Island Region ,PH180000000,Philippines (the),PH,2016-06-15,2018-01-30,
Cauayan,PH184507000,,,,Negros Occidental,PH184500000,Negros Island Region ,PH180000000,Philippines (the),PH,2016-06-15,2018-01-30,
Enrique B. Magalona,PH184508000,,Saravia,,Negros Occidental,PH184500000,Negros Island Region ,PH180000000,Philippines (the),PH,2016-06-15,2018-01-30,
City of Escalante,PH184509000,,,,Negros Occidental,PH184500000,Negros Island Region ,PH180000000,Philippines (the),PH,2016-06-15,2018-01-30,
City of Himamaylan,PH184510000,,,,Negros Occidental,PH184500000,Negros Island Region ,PH180000000,Philippines (the),PH,2016-06-15,2018-01-30,
Hinigaran,PH184511000,,,,Negros Occidental,PH184500000,Negros Island Region ,PH180000000,Philippines (the),PH,2016-06-15,2018-01-30,
Hinoba-An,PH184512000,,Asia,,Negros Occidental,PH184500000,Negros Island Region ,PH180000000,Philippines (the),PH,2016-06-15,2018-01-30,
Ilog,PH184513000,,,,Negros Occidental,PH184500000,Negros Island Region ,PH180000000,Philippines (the),PH,2016-06-15,2018-01-30,
Isabela,PH184514000,,,,Negros Occidental,PH184500000,Negros Island Region ,PH180000000,Philippines (the),PH,2016-06-15,2018-01-30,
City of Kabankalan,PH184515000,,,,Negros Occidental,PH184500000,Negros Island Region ,PH180000000,Philippines (the),PH,2016-06-15,2018-01-30,
La Carlota City,PH184516000,,,,Negros Occidental,PH184500000,Negros Island Region ,PH180000000,Philippines (the),PH,2016-06-15,2018-01-30,
La Castellana,PH184517000,,,,Negros Occidental,PH184500000,Negros Island Region ,PH180000000,Philippines (the),PH,2016-06-15,2018-01-30,
Manapla,PH184518000,,,,Negros Occidental,PH184500000,Negros Island Region ,PH180000000,Philippines (the),PH,2016-06-15,2018-01-30,
Moises Padilla,PH184519000,,Magallon,,Negros Occidental,PH184500000,Negros Island Region ,PH180000000,Philippines (the),PH,2016-06-15,2018-01-30,
Murcia,PH184520000,,,,Negros Occidental,PH184500000,Negros Island Region ,PH180000000,Philippines (the),PH,2016-06-15,2018-01-30,
Pontevedra,PH184521000,,,,Negros Occidental,PH184500000,Negros Island Region ,PH180000000,Philippines (the),PH,2016-06-15,2018-01-30,
Pulupandan,PH184522000,,,,Negros Occidental,PH184500000,Negros Island Region ,PH180000000,Philippines (the),PH,2016-06-15,2018-01-30,
Sagay City,PH184523000,,,,Negros Occidental,PH184500000,Negros Island Region ,PH180000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Carlos City,PH184524000,,,,Negros Occidental,PH184500000,Negros Island Region ,PH180000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Enrique,PH184525000,,,,Negros Occidental,PH184500000,Negros Island Region ,PH180000000,Philippines (the),PH,2016-06-15,2018-01-30,
Silay City,PH184526000,,,,Negros Occidental,PH184500000,Negros Island Region ,PH180000000,Philippines (the),PH,2016-06-15,2018-01-30,
City of Sipalay,PH184527000,,,,Negros Occidental,PH184500000,Negros Island Region ,PH180000000,Philippines (the),PH,2016-06-15,2018-01-30,
City of Talisay,PH184528000,,,,Negros Occidental,PH184500000,Negros Island Region ,PH180000000,Philippines (the),PH,2016-06-15,2018-01-30,
Toboso,PH184529000,,,,Negros Occidental,PH184500000,Negros Island Region ,PH180000000,Philippines (the),PH,2016-06-15,2018-01-30,
Valladolid,PH184530000,,,,Negros Occidental,PH184500000,Negros Island Region ,PH180000000,Philippines (the),PH,2016-06-15,2018-01-30,
City of Victorias,PH184531000,,,,Negros Occidental,PH184500000,Negros Island Region ,PH180000000,Philippines (the),PH,2016-06-15,2018-01-30,
Salvador Benedicto,PH184532000,,,,Negros Occidental,PH184500000,Negros Island Region ,PH180000000,Philippines (the),PH,2016-06-15,2018-01-30,
Amlan,PH184601000,,Ayuquitan,,Negros Oriental,PH184600000,Negros Island Region ,PH180000000,Philippines (the),PH,2016-06-15,2018-01-30,
Ayungon,PH184602000,,,,Negros Oriental,PH184600000,Negros Island Region ,PH180000000,Philippines (the),PH,2016-06-15,2018-01-30,
Bacong,PH184603000,,,,Negros Oriental,PH184600000,Negros Island Region ,PH180000000,Philippines (the),PH,2016-06-15,2018-01-30,
Bais City,PH184604000,,,,Negros Oriental,PH184600000,Negros Island Region ,PH180000000,Philippines (the),PH,2016-06-15,2018-01-30,
Basay,PH184605000,,,,Negros Oriental,PH184600000,Negros Island Region ,PH180000000,Philippines (the),PH,2016-06-15,2018-01-30,
City of Bayawan,PH184606000,,Tulong,,Negros Oriental,PH184600000,Negros Island Region ,PH180000000,Philippines (the),PH,2016-06-15,2018-01-30,
Bindoy,PH184607000,,Payabon,,Negros Oriental,PH184600000,Negros Island Region ,PH180000000,Philippines (the),PH,2016-06-15,2018-01-30,
Canlaon City,PH184608000,,,,Negros Oriental,PH184600000,Negros Island Region ,PH180000000,Philippines (the),PH,2016-06-15,2018-01-30,
Dauin,PH184609000,,,,Negros Oriental,PH184600000,Negros Island Region ,PH180000000,Philippines (the),PH,2016-06-15,2018-01-30,
Dumaguete City,PH184610000,,Capital,,Negros Oriental,PH184600000,Negros Island Region ,PH180000000,Philippines (the),PH,2016-06-15,2018-01-30,
City of Guihulngan,PH184611000,,,,Negros Oriental,PH184600000,Negros Island Region ,PH180000000,Philippines (the),PH,2016-06-15,2018-01-30,
